,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
310,2024-11-30 00:58:00,97008.00000000,97023.50000000,96996.43000000,97023.39000000,7.75698000,2024-11-30 00:58:59.999,752509.07469310,2046,4.18056000,405554.69207560,0
311,2024-11-30 00:59:00,97023.38000000,97023.49000000,96968.06000000,96968.06000000,2.95199000,2024-11-30 00:59:59.999,286318.44584130,2064,1.23167000,119459.52159490,0
312,2024-11-30 01:00:00,96968.06000000,96968.07000000,96944.81000000,96952.00000000,3.95805000,2024-11-30 01:00:59.999,383734.56038550,2103,1.85056000,179408.54777570,0
313,2024-11-30 01:01:00,96951.99000000,96951.99000000,96906.95000000,96906.96000000,10.10167000,2024-11-30 01:01:59.999,979145.25902430,4933,2.99620000,290425.41597730,0
314,2024-11-30 01:02:00,96906.95000000,96914.30000000,96900.00000000,96900.00000000,2.21889000,2024-11-30 01:02:59.999,215023.26430680,1559,0.63245000,61288.29633550,0
315,2024-11-30 01:03:00,96900.00000000,96901.54000000,96878.22000000,96878.22000000,5.67145000,2024-11-30 01:03:59.999,549536.64167660,1653,0.67668000,65566.21734420,0
316,2024-11-30 01:04:00,96878.22000000,96899.98000000,96864.26000000,96864.27000000,6.89927000,2024-11-30 01:04:59.999,668395.58583850,2708,1.86320000,180510.96448380,0
317,2024-11-30 01:05:00,96864.27000000,96876.13000000,96763.44000000,96788.98000000,61.41965000,2024-11-30 01:05:59.999,5945423.01430630,8436,14.27217000,1381341.32236950,0
318,2024-11-30 01:06:00,96788.97000000,96801.15000000,96753.00000000,96801.14000000,14.53375000,2024-11-30 01:06:59.999,1406420.58067000,3726,8.84534000,855957.19348040,0
319,2024-11-30 01:07:00,96801.14000000,96858.99000000,96801.14000000,96844.42000000,11.70626000,2024-11-30 01:07:59.999,1133534.49878640,4363,8.69163000,841578.23188410,0
320,2024-11-30 01:08:00,96844.42000000,96884.74000000,96796.06000000,96796.06000000,9.77966000,2024-11-30 01:08:59.999,947187.02482810,4034,3.98446000,385910.74039850,0
321,2024-11-30 01:09:00,96796.07000000,96836.00000000,96781.67000000,96804.51000000,12.97949000,2024-11-30 01:09:59.999,1256557.14042450,3974,5.38702000,521450.68526830,0
322,2024-11-30 01:10:00,96804.51000000,96812.17000000,96768.59000000,96768.60000000,11.82824000,2024-11-30 01:10:59.999,1144851.62757700,2792,5.89978000,570978.77206810,0
323,2024-11-30 01:11:00,96768.59000000,96804.00000000,96749.25000000,96789.97000000,12.78706000,2024-11-30 01:11:59.999,1237353.20421800,4200,3.43469000,332367.07334060,0
324,2024-11-30 01:12:00,96789.96000000,96832.00000000,96788.00000000,96788.00000000,6.59195000,2024-11-30 01:12:59.999,638132.96091470,3946,3.27596000,317125.31225300,0
325,2024-11-30 01:13:00,96788.01000000,96815.99000000,96756.00000000,96784.01000000,5.51179000,2024-11-30 01:13:59.999,533465.79212550,4595,2.38836000,231155.99228090,0
326,2024-11-30 01:14:00,96784.01000000,96807.99000000,96782.01000000,96782.01000000,8.71301000,2024-11-30 01:14:59.999,843395.73405400,2360,0.81360000,78750.45438430,0
327,2024-11-30 01:15:00,96782.02000000,96800.00000000,96740.00000000,96760.00000000,8.02281000,2024-11-30 01:15:59.999,776269.53000950,4164,1.96769000,190405.26179740,0
328,2024-11-30 01:16:00,96760.00000000,96776.00000000,96758.01000000,96759.13000000,2.88387000,2024-11-30 01:16:59.999,279051.94663840,2603,1.39005000,134503.07981700,0
329,2024-11-30 01:17:00,96759.13000000,96792.00000000,96756.00000000,96756.00000000,5.81894000,2024-11-30 01:17:59.999,563125.73962880,3824,2.19254000,212165.28513620,0
330,2024-11-30 01:18:00,96756.01000000,96756.01000000,96722.24000000,96740.83000000,11.25228000,2024-11-30 01:18:59.999,1088481.58700400,2258,4.32382000,418244.31115630,0
331,2024-11-30 01:19:00,96740.83000000,96740.84000000,96697.36000000,96724.00000000,44.16557000,2024-11-30 01:19:59.999,4271184.26835710,4014,9.99705000,966834.92441450,0
332,2024-11-30 01:20:00,96723.99000000,96740.00000000,96708.51000000,96716.22000000,6.36935000,2024-11-30 01:20:59.999,616049.71655450,2922,3.12606000,302342.36832540,0
333,2024-11-30 01:21:00,96716.23000000,96716.23000000,96673.50000000,96696.35000000,13.46115000,2024-11-30 01:21:59.999,1301558.75163150,3472,8.41062000,813203.36742420,0
334,2024-11-30 01:22:00,96696.35000000,96696.35000000,96685.63000000,96685.63000000,3.58299000,2024-11-30 01:22:59.999,346428.60919490,923,1.09385000,105760.00597580,0
335,2024-11-30 01:23:00,96685.63000000,96685.63000000,96621.39000000,96668.09000000,102.84479000,2024-11-30 01:23:59.999,9940811.09450510,6674,13.99784000,1352983.53742250,0
336,2024-11-30 01:24:00,96668.10000000,96691.00000000,96668.00000000,96691.00000000,11.36462000,2024-11-30 01:24:59.999,1098696.95006420,1614,2.88607000,279021.85873420,0
337,2024-11-30 01:25:00,96690.99000000,96732.00000000,96648.00000000,96731.99000000,18.34472000,2024-11-30 01:25:59.999,1773771.85887520,5099,10.26544000,992616.29516960,0
338,2024-11-30 01:26:00,96732.00000000,96766.78000000,96696.04000000,96766.78000000,9.94468000,2024-11-30 01:26:59.999,961921.79153180,3568,6.93774000,671062.26281900,0
339,2024-11-30 01:27:00,96766.78000000,96777.78000000,96708.01000000,96708.01000000,15.87106000,2024-11-30 01:27:59.999,1535579.79833010,3268,5.39784000,522230.61744480,0
340,2024-11-30 01:28:00,96708.01000000,96744.00000000,96696.00000000,96696.00000000,8.85958000,2024-11-30 01:28:59.999,856907.80537280,2403,4.88118000,472091.94552000,0
341,2024-11-30 01:29:00,96696.00000000,96708.00000000,96696.00000000,96700.78000000,6.95302000,2024-11-30 01:29:59.999,672360.03268470,855,2.28439000,220895.69593320,0
342,2024-11-30 01:30:00,96700.78000000,96778.24000000,96688.00000000,96778.23000000,16.80274000,2024-11-30 01:30:59.999,1625067.53033270,6810,12.76541000,1234589.29873590,0
343,2024-11-30 01:31:00,96778.23000000,96807.50000000,96744.00000000,96756.00000000,13.34495000,2024-11-30 01:31:59.999,1291473.62543590,5794,6.10881000,591215.25971510,0
344,2024-11-30 01:32:00,96756.01000000,96757.45000000,96652.01000000,96652.50000000,21.47332000,2024-11-30 01:32:59.999,2076642.64396830,4881,8.73134000,844344.13537080,0
345,2024-11-30 01:33:00,96652.50000000,96724.55000000,96652.50000000,96724.54000000,11.04433000,2024-11-30 01:33:59.999,1068028.14620120,3426,9.07385000,877465.54907710,0
346,2024-11-30 01:34:00,96724.54000000,96784.00000000,96712.58000000,96757.90000000,11.61624000,2024-11-30 01:34:59.999,1123767.91474640,5235,3.12062000,301908.46282990,0
347,2024-11-30 01:35:00,96757.90000000,96841.27000000,96748.01000000,96841.27000000,16.15413000,2024-11-30 01:35:59.999,1563687.87624350,5869,13.51120000,1307828.39037650,0
348,2024-11-30 01:36:00,96841.27000000,96853.40000000,96816.73000000,96824.55000000,17.68850000,2024-11-30 01:36:59.999,1712708.20856930,3397,13.85979000,1341970.36372370,0
349,2024-11-30 01:37:00,96824.56000000,96835.47000000,96791.20000000,96794.43000000,23.03977000,2024-11-30 01:37:59.999,2230422.30896400,2982,5.76298000,557943.07092690,0
350,2024-11-30 01:38:00,96794.43000000,96800.00000000,96775.43000000,96797.95000000,18.10514000,2024-11-30 01:38:59.999,1752385.61940600,3970,10.58081000,1024087.35054310,0
351,2024-11-30 01:39:00,96797.96000000,96797.96000000,96716.11000000,96748.00000000,38.35967000,2024-11-30 01:39:59.999,3711954.56779480,4600,13.93208000,1347931.05405550,0
352,2024-11-30 01:40:00,96748.01000000,96748.01000000,96660.15000000,96660.15000000,8.77514000,2024-11-30 01:40:59.999,848619.76958420,2882,0.39645000,38337.98190390,0
353,2024-11-30 01:41:00,96660.16000000,96676.90000000,96660.15000000,96660.17000000,13.07761000,2024-11-30 01:41:59.999,1264170.12850690,2127,10.23229000,989122.24599140,0
354,2024-11-30 01:42:00,96660.16000000,96706.98000000,96660.16000000,96706.98000000,11.11754000,2024-11-30 01:42:59.999,1074884.33143280,2263,8.60059000,831515.42485240,0
355,2024-11-30 01:43:00,96706.97000000,96706.98000000,96660.15000000,96664.14000000,20.06359000,2024-11-30 01:43:59.999,1939726.73728610,5025,12.01407000,1161439.42480170,0
356,2024-11-30 01:44:00,96664.14000000,96676.00000000,96647.97000000,96660.01000000,23.87066000,2024-11-30 01:44:59.999,2307207.22950870,3135,12.12388000,1171782.83205860,0
357,2024-11-30 01:45:00,96660.00000000,96735.63000000,96646.44000000,96646.45000000,18.42851000,2024-11-30 01:45:59.999,1781937.63263580,5359,4.83568000,467560.08664740,0
358,2024-11-30 01:46:00,96646.45000000,96646.45000000,96503.00000000,96507.57000000,43.37522000,2024-11-30 01:46:59.999,4188098.59925740,8895,9.88448000,954144.41160450,0
359,2024-11-30 01:47:00,96507.57000000,96527.89000000,96501.00000000,96501.01000000,14.62260000,2024-11-30 01:47:59.999,1411234.99976270,3899,5.19540000,501408.44112280,0
360,2024-11-30 01:48:00,96501.00000000,96520.00000000,96501.00000000,96520.00000000,6.67217000,2024-11-30 01:48:59.999,643913.11578490,1850,3.34407000,322728.51487620,0
361,2024-11-30 01:49:00,96519.99000000,96558.50000000,96508.00000000,96508.01000000,13.56428000,2024-11-30 01:49:59.999,1309408.01234690,4684,3.74289000,361302.86375640,0
362,2024-11-30 01:50:00,96508.00000000,96567.07000000,96472.82000000,96549.38000000,26.91364000,2024-11-30 01:50:59.999,2597322.38525260,6554,8.93415000,862268.71561880,0
363,2024-11-30 01:51:00,96549.38000000,96580.00000000,96524.00000000,96572.00000000,8.19701000,2024-11-30 01:51:59.999,791483.90022860,4617,4.00861000,387042.63683030,0
364,2024-11-30 01:52:00,96572.00000000,96600.00000000,96542.31000000,96572.32000000,11.48305000,2024-11-30 01:52:59.999,1108917.66481450,3587,5.64761000,545367.41317280,0
365,2024-11-30 01:53:00,96572.31000000,96572.32000000,96528.02000000,96559.99000000,3.40928000,2024-11-30 01:53:59.999,329173.71717110,2394,1.97174000,190377.46072190,0
366,2024-11-30 01:54:00,96559.99000000,96595.84000000,96512.02000000,96512.03000000,23.12205000,2024-11-30 01:54:59.999,2232902.78425970,3314,10.45444000,1009493.43848110,0
367,2024-11-30 01:55:00,96512.03000000,96572.81000000,96512.02000000,96572.81000000,9.92002000,2024-11-30 01:55:59.999,957685.49864210,3165,6.02200000,581339.18341640,0
368,2024-11-30 01:56:00,96572.81000000,96605.00000000,96558.33000000,96605.00000000,5.35605000,2024-11-30 01:56:59.999,517277.23808230,3225,4.32766000,417959.09158910,0
369,2024-11-30 01:57:00,96604.99000000,96610.47000000,96565.27000000,96610.47000000,7.44717000,2024-11-30 01:57:59.999,719276.97780650,3067,4.43705000,428523.56651910,0
370,2024-11-30 01:58:00,96610.47000000,96610.47000000,96480.00000000,96481.97000000,35.28015000,2024-11-30 01:58:59.999,3405823.19891210,5356,4.98023000,480674.51014800,0
371,2024-11-30 01:59:00,96481.97000000,96491.02000000,96425.21000000,96425.22000000,26.15953000,2024-11-30 01:59:59.999,2523405.13626960,4129,7.35219000,709219.43592920,0
372,2024-11-30 02:00:00,96425.22000000,96473.88000000,96425.21000000,96444.69000000,14.48831000,2024-11-30 02:00:59.999,1397296.55034390,3232,6.64205000,640577.00793920,0
373,2024-11-30 02:01:00,96444.69000000,96488.00000000,96428.85000000,96446.65000000,15.02453000,2024-11-30 02:01:59.999,1449251.08012260,4276,7.40576000,714267.74110630,0
374,2024-11-30 02:02:00,96446.64000000,96483.03000000,96434.42000000,96479.99000000,6.07569000,2024-11-30 02:02:59.999,586051.85978960,3382,3.78635000,365208.14049540,0
375,2024-11-30 02:03:00,96480.00000000,96523.50000000,96479.99000000,96510.27000000,20.04692000,2024-11-30 02:03:59.999,1934462.67755560,6429,11.00581000,1061956.86152710,0
376,2024-11-30 02:04:00,96510.26000000,96538.91000000,96362.24000000,96384.00000000,60.36717000,2024-11-30 02:04:59.999,5821258.54814470,9536,22.66950000,2185482.64297190,0
377,2024-11-30 02:05:00,96383.99000000,96408.00000000,96365.51000000,96365.51000000,11.18712000,2024-11-30 02:05:59.999,1078261.97278800,3716,5.16179000,497517.80437100,0
378,2024-11-30 02:06:00,96365.52000000,96385.68000000,96309.85000000,96375.93000000,34.25819000,2024-11-30 02:06:59.999,3300498.83492510,5390,8.37156000,806584.41155470,0
379,2024-11-30 02:07:00,96375.94000000,96387.90000000,96344.00000000,96387.89000000,6.19403000,2024-11-30 02:07:59.999,596909.44469430,3220,2.73871000,263911.41886460,0
380,2024-11-30 02:08:00,96387.90000000,96446.27000000,96387.90000000,96420.01000000,16.07813000,2024-11-30 02:08:59.999,1550353.14737400,4549,11.62250000,1120691.91839470,0
381,2024-11-30 02:09:00,96420.01000000,96421.49000000,96400.41000000,96421.49000000,4.82044000,2024-11-30 02:09:59.999,464726.80435080,2772,3.15282000,303952.52706360,0
382,2024-11-30 02:10:00,96421.49000000,96460.00000000,96421.48000000,96459.36000000,12.39304000,2024-11-30 02:10:59.999,1195260.30495790,4275,6.26270000,603981.50613080,0
383,2024-11-30 02:11:00,96459.36000000,96494.80000000,96459.36000000,96464.84000000,14.47481000,2024-11-30 02:11:59.999,1396462.20021730,3773,9.08721000,876643.43574470,0
384,2024-11-30 02:12:00,96464.83000000,96494.79000000,96460.31000000,96482.68000000,7.03597000,2024-11-30 02:12:59.999,678846.55032010,2424,5.74447000,554235.69301420,0
385,2024-11-30 02:13:00,96482.68000000,96593.34000000,96482.68000000,96572.95000000,34.77585000,2024-11-30 02:13:59.999,3357452.91846630,3121,27.09296000,2615501.64917740,0
386,2024-11-30 02:14:00,96572.95000000,96581.74000000,96572.95000000,96580.00000000,6.98153000,2024-11-30 02:14:59.999,674267.84703280,664,4.19389000,405033.79526290,0
387,2024-11-30 02:15:00,96580.00000000,96587.17000000,96580.00000000,96581.46000000,8.82379000,2024-11-30 02:15:59.999,852226.35481450,894,3.32165000,320809.55966720,0
388,2024-11-30 02:16:00,96581.46000000,96587.17000000,96581.45000000,96587.16000000,12.79980000,2024-11-30 02:16:59.999,1236230.64360200,1937,10.26818000,991719.80683050,0
389,2024-11-30 02:17:00,96587.17000000,96587.17000000,96581.45000000,96581.45000000,27.57452000,2024-11-30 02:17:59.999,2663195.98815580,2338,1.32006000,127494.68334640,0
390,2024-11-30 02:18:00,96581.45000000,96581.45000000,96544.50000000,96544.51000000,11.97141000,2024-11-30 02:18:59.999,1156001.67526620,2565,5.08347000,490846.97557650,0
391,2024-11-30 02:19:00,96544.50000000,96544.51000000,96508.12000000,96508.13000000,12.74671000,2024-11-30 02:19:59.999,1230432.02633320,2849,8.61062000,831171.88966060,0
392,2024-11-30 02:20:00,96508.13000000,96508.13000000,96441.50000000,96457.99000000,13.88757000,2024-11-30 02:20:59.999,1339685.65255390,3163,8.06059000,777534.45766990,0
393,2024-11-30 02:21:00,96457.99000000,96477.72000000,96433.17000000,96466.11000000,13.24988000,2024-11-30 02:21:59.999,1277957.88792600,4355,8.68385000,837564.97946570,0
394,2024-11-30 02:22:00,96466.11000000,96466.12000000,96430.88000000,96431.17000000,17.20424000,2024-11-30 02:22:59.999,1659265.70038740,2135,6.06403000,584819.64498780,0
395,2024-11-30 02:23:00,96431.16000000,96437.54000000,96431.16000000,96434.12000000,6.23844000,2024-11-30 02:23:59.999,601590.05468670,826,5.10242000,492040.03182300,0
396,2024-11-30 02:24:00,96434.12000000,96440.88000000,96424.00000000,96424.34000000,3.80831000,2024-11-30 02:24:59.999,367252.50806650,673,1.56152000,150580.75340220,0
397,2024-11-30 02:25:00,96424.34000000,96460.32000000,96416.01000000,96452.00000000,16.74172000,2024-11-30 02:25:59.999,1614514.58772990,1346,14.66714000,1414448.65340810,0
398,2024-11-30 02:26:00,96452.00000000,96537.48000000,96452.00000000,96537.48000000,14.06685000,2024-11-30 02:26:59.999,1357322.48101210,3964,12.33195000,1189892.83863610,0
399,2024-11-30 02:27:00,96537.47000000,96537.48000000,96527.81000000,96530.08000000,5.54096000,2024-11-30 02:27:59.999,534870.60915840,852,4.31342000,416374.37367750,0
400,2024-11-30 02:28:00,96530.07000000,96581.39000000,96496.01000000,96581.39000000,51.06293000,2024-11-30 02:28:59.999,4929247.53611360,1892,47.16725000,4553241.68921910,0
401,2024-11-30 02:29:00,96581.38000000,96581.39000000,96544.00000000,96557.15000000,13.07779000,2024-11-30 02:29:59.999,1262802.29394070,1445,4.61253000,445333.15348020,0
402,2024-11-30 02:30:00,96557.16000000,96600.00000000,96557.15000000,96599.99000000,7.99615000,2024-11-30 02:30:59.999,772233.78764340,2252,7.12142000,687752.86953370,0
403,2024-11-30 02:31:00,96599.99000000,96703.68000000,96599.99000000,96689.47000000,15.39442000,2024-11-30 02:31:59.999,1488122.34287580,4371,12.27430000,1186443.20376810,0
404,2024-11-30 02:32:00,96689.46000000,96689.47000000,96637.19000000,96646.88000000,9.42624000,2024-11-30 02:32:59.999,911100.55366260,2813,4.50103000,435030.76852600,0
405,2024-11-30 02:33:00,96646.89000000,96650.00000000,96630.24000000,96643.36000000,6.41348000,2024-11-30 02:33:59.999,619821.56284040,1799,1.83608000,177437.84651380,0
406,2024-11-30 02:34:00,96643.36000000,96649.00000000,96611.00000000,96611.01000000,12.47056000,2024-11-30 02:34:59.999,1205143.48861600,2560,4.97922000,481178.70595210,0
407,2024-11-30 02:35:00,96611.01000000,96639.97000000,96562.72000000,96562.72000000,11.49363000,2024-11-30 02:35:59.999,1110394.79248600,2488,4.81033000,464783.87822460,0
408,2024-11-30 02:36:00,96562.72000000,96562.73000000,96469.40000000,96471.98000000,12.39656000,2024-11-30 02:36:59.999,1196338.68915170,2463,1.96585000,189670.24113600,0
409,2024-11-30 02:37:00,96471.98000000,96523.81000000,96471.98000000,96523.81000000,5.19735000,2024-11-30 02:37:59.999,501478.70563080,2240,4.20680000,405907.96841750,0
410,2024-11-30 02:38:00,96523.81000000,96580.00000000,96523.80000000,96531.39000000,6.42002000,2024-11-30 02:38:59.999,619892.66127950,4534,2.23521000,215786.77427700,0
411,2024-11-30 02:39:00,96531.40000000,96592.00000000,96531.39000000,96592.00000000,15.36254000,2024-11-30 02:39:59.999,1483488.17242830,2873,11.96289000,1155210.17870430,0
412,2024-11-30 02:40:00,96592.00000000,96592.24000000,96548.00000000,96571.99000000,4.76293000,2024-11-30 02:40:59.999,459941.23230090,2893,2.09321000,202118.10400400,0
413,2024-11-30 02:41:00,96571.98000000,96596.00000000,96548.01000000,96548.02000000,4.10103000,2024-11-30 02:41:59.999,396072.38143270,2728,0.87450000,84453.11179020,0
414,2024-11-30 02:42:00,96548.02000000,96557.96000000,96542.00000000,96548.79000000,7.49029000,2024-11-30 02:42:59.999,723181.33117860,2149,2.45019000,236561.05005420,0
415,2024-11-30 02:43:00,96548.79000000,96562.10000000,96523.80000000,96523.80000000,6.41904000,2024-11-30 02:43:59.999,619721.70352530,2407,2.76754000,267183.80631380,0
416,2024-11-30 02:44:00,96523.81000000,96540.00000000,96517.46000000,96539.99000000,5.90784000,2024-11-30 02:44:59.999,570249.64350560,2618,3.76739000,363642.38447780,0
417,2024-11-30 02:45:00,96539.99000000,96572.00000000,96539.99000000,96572.00000000,4.49005000,2024-11-30 02:45:59.999,433501.26976610,1862,2.09967000,202714.39999910,0
418,2024-11-30 02:46:00,96572.00000000,96572.00000000,96560.08000000,96560.08000000,4.11293000,2024-11-30 02:46:59.999,397169.01303100,570,1.69190000,163375.41078640,0
419,2024-11-30 02:47:00,96560.08000000,96560.08000000,96516.00000000,96553.09000000,10.47908000,2024-11-30 02:47:59.999,1011670.90330200,3552,3.11425000,300605.96564180,0
420,2024-11-30 02:48:00,96553.09000000,96644.00000000,96553.09000000,96619.19000000,7.45683000,2024-11-30 02:48:59.999,720395.77400180,4546,3.92169000,378841.93766840,0
421,2024-11-30 02:49:00,96619.19000000,96649.91000000,96619.19000000,96644.16000000,3.76155000,2024-11-30 02:49:59.999,363482.96818420,1862,2.62701000,253841.76689560,0
422,2024-11-30 02:50:00,96644.17000000,96644.17000000,96614.52000000,96619.21000000,9.28455000,2024-11-30 02:50:59.999,897191.21356760,1458,0.48830000,47181.25914830,0
423,2024-11-30 02:51:00,96619.21000000,96675.58000000,96619.20000000,96641.29000000,10.47740000,2024-11-30 02:51:59.999,1012712.40076070,3873,3.58093000,346114.90115350,0
424,2024-11-30 02:52:00,96641.29000000,96650.35000000,96623.75000000,96632.00000000,5.67118000,2024-11-30 02:52:59.999,548051.99710740,2436,2.44813000,236585.19599000,0
425,2024-11-30 02:53:00,96632.00000000,96632.01000000,96571.72000000,96571.72000000,10.30235000,2024-11-30 02:53:59.999,995205.94639450,2445,5.51164000,532400.04314590,0
426,2024-11-30 02:54:00,96571.73000000,96601.27000000,96571.72000000,96601.27000000,5.30970000,2024-11-30 02:54:59.999,512872.93909560,1800,3.79331000,366397.51059460,0
427,2024-11-30 02:55:00,96601.26000000,96614.85000000,96589.08000000,96589.08000000,4.45165000,2024-11-30 02:55:59.999,430014.76922870,1877,1.20318000,116224.54082220,0
428,2024-11-30 02:56:00,96589.09000000,96603.99000000,96589.08000000,96603.98000000,5.18890000,2024-11-30 02:56:59.999,501252.02961240,742,0.92758000,89601.98704390,0
429,2024-11-30 02:57:00,96603.99000000,96603.99000000,96599.33000000,96599.34000000,9.97915000,2024-11-30 02:57:59.999,964001.02953760,510,5.51512000,532760.61447300,0
430,2024-11-30 02:58:00,96599.33000000,96599.34000000,96578.30000000,96578.31000000,4.40479000,2024-11-30 02:58:59.999,425474.87909900,864,1.43458000,138571.11071340,0
431,2024-11-30 02:59:00,96578.31000000,96615.98000000,96578.30000000,96609.21000000,4.48883000,2024-11-30 02:59:59.999,433608.92318720,1733,3.72065000,359397.50127480,0
432,2024-11-30 03:00:00,96609.20000000,96609.21000000,96553.09000000,96553.09000000,9.04976000,2024-11-30 03:00:59.999,873953.72487150,2641,5.29771000,511576.63692880,0
433,2024-11-30 03:01:00,96553.10000000,96602.49000000,96553.09000000,96602.48000000,7.49052000,2024-11-30 03:01:59.999,723382.12426280,2329,3.90748000,377375.09359890,0
434,2024-11-30 03:02:00,96602.48000000,96607.99000000,96568.00000000,96568.01000000,25.92646000,2024-11-30 03:02:59.999,2504404.09681060,2860,6.65610000,642889.07977820,0
435,2024-11-30 03:03:00,96568.01000000,96601.91000000,96568.00000000,96600.00000000,13.79783000,2024-11-30 03:03:59.999,1332700.91157620,3640,6.51526000,629249.47358680,0
436,2024-11-30 03:04:00,96600.00000000,96628.00000000,96599.99000000,96628.00000000,7.59082000,2024-11-30 03:04:59.999,733349.63724540,1470,4.77119000,460961.25481600,0
437,2024-11-30 03:05:00,96628.00000000,96628.00000000,96565.68000000,96567.64000000,10.40242000,2024-11-30 03:05:59.999,1004799.81988150,1955,6.14926000,593942.79965310,0
438,2024-11-30 03:06:00,96567.63000000,96584.00000000,96562.16000000,96564.12000000,12.39721000,2024-11-30 03:06:59.999,1197176.15568870,2072,10.60767000,1024356.70490880,0
439,2024-11-30 03:07:00,96564.13000000,96564.13000000,96552.00000000,96555.55000000,7.95352000,2024-11-30 03:07:59.999,767988.39608430,1051,4.58323000,442554.28245240,0
440,2024-11-30 03:08:00,96555.55000000,96578.12000000,96551.71000000,96578.11000000,7.70538000,2024-11-30 03:08:59.999,743996.78532120,1323,4.39647000,424507.20306280,0
441,2024-11-30 03:09:00,96578.12000000,96603.11000000,96578.11000000,96603.11000000,6.29196000,2024-11-30 03:09:59.999,607798.74012500,1269,5.14004000,496523.20973580,0
442,2024-11-30 03:10:00,96603.10000000,96606.70000000,96603.10000000,96606.70000000,6.46794000,2024-11-30 03:10:59.999,624825.47624830,382,5.15585000,498073.29789740,0
443,2024-11-30 03:11:00,96606.70000000,96643.99000000,96587.30000000,96637.77000000,13.58658000,2024-11-30 03:11:59.999,1312657.38639860,3530,7.84321000,757774.03959040,0
444,2024-11-30 03:12:00,96637.77000000,96652.08000000,96632.02000000,96652.07000000,5.33831000,2024-11-30 03:12:59.999,515899.84896500,1135,4.60094000,444641.47184830,0
445,2024-11-30 03:13:00,96652.07000000,96682.15000000,96646.39000000,96682.15000000,3.61680000,2024-11-30 03:13:59.999,349596.23988680,2394,3.02604000,292497.01935500,0
446,2024-11-30 03:14:00,96682.14000000,96708.44000000,96672.02000000,96690.31000000,12.29699000,2024-11-30 03:14:59.999,1188981.24624630,2230,8.24062000,796799.97811070,0
447,2024-11-30 03:15:00,96689.56000000,96689.56000000,96605.17000000,96630.30000000,21.54067000,2024-11-30 03:15:59.999,2081776.12383890,3432,6.74679000,652003.83484920,0
448,2024-11-30 03:16:00,96630.30000000,96649.68000000,96630.29000000,96631.51000000,7.31349000,2024-11-30 03:16:59.999,706776.76147180,1475,3.86993000,373975.59662060,0
449,2024-11-30 03:17:00,96631.51000000,96649.05000000,96631.51000000,96633.63000000,5.41029000,2024-11-30 03:17:59.999,522873.96985110,2029,3.26601000,315642.53344060,0
450,2024-11-30 03:18:00,96633.64000000,96664.00000000,96589.61000000,96595.55000000,27.26001000,2024-11-30 03:18:59.999,2634592.77966190,3812,3.11399000,300931.25771790,0
451,2024-11-30 03:19:00,96595.55000000,96614.63000000,96572.00000000,96572.01000000,15.01716000,2024-11-30 03:19:59.999,1450680.41986990,3001,3.10400000,299817.85721650,0
452,2024-11-30 03:20:00,96572.01000000,96578.10000000,96555.55000000,96555.55000000,6.06875000,2024-11-30 03:20:59.999,586053.99136970,1319,2.89107000,279194.01322360,0
453,2024-11-30 03:21:00,96555.55000000,96555.55000000,96526.70000000,96530.00000000,11.45207000,2024-11-30 03:21:59.999,1105526.29157510,1480,3.73302000,360351.48163790,0
454,2024-11-30 03:22:00,96530.00000000,96543.46000000,96515.92000000,96515.93000000,6.37717000,2024-11-30 03:22:59.999,615615.12510910,2406,1.92743000,186062.33117730,0
455,2024-11-30 03:23:00,96515.93000000,96525.00000000,96515.34000000,96525.00000000,6.62891000,2024-11-30 03:23:59.999,639798.56773320,1072,1.54746000,149355.70636950,0
456,2024-11-30 03:24:00,96525.00000000,96525.00000000,96500.00000000,96500.00000000,7.36903000,2024-11-30 03:24:59.999,711191.88099910,1110,1.48241000,143060.08198790,0
457,2024-11-30 03:25:00,96500.01000000,96500.01000000,96492.69000000,96492.69000000,15.45840000,2024-11-30 03:25:59.999,1491683.18230950,666,0.58287000,56246.84284020,0
458,2024-11-30 03:26:00,96492.69000000,96527.99000000,96400.00000000,96402.33000000,43.38906000,2024-11-30 03:26:59.999,4186421.31869630,4557,5.90753000,569827.42901770,0
459,2024-11-30 03:27:00,96402.32000000,96419.98000000,96394.56000000,96404.81000000,25.31017000,2024-11-30 03:27:59.999,2440263.59982450,2498,5.26022000,507108.78884370,0
460,2024-11-30 03:28:00,96404.81000000,96419.76000000,96404.80000000,96419.76000000,7.51150000,2024-11-30 03:28:59.999,724245.25773380,910,1.64424000,158529.38492430,0
461,2024-11-30 03:29:00,96419.76000000,96447.64000000,96419.75000000,96447.64000000,2.03009000,2024-11-30 03:29:59.999,195784.14372310,1429,1.02751000,99091.03758200,0
462,2024-11-30 03:30:00,96447.63000000,96447.64000000,96430.63000000,96436.03000000,8.13366000,2024-11-30 03:30:59.999,784386.24804700,2030,2.87747000,277479.93921530,0
463,2024-11-30 03:31:00,96436.04000000,96498.49000000,96430.00000000,96498.49000000,11.11367000,2024-11-30 03:31:59.999,1072019.51058170,3628,8.61106000,830643.46450960,0
464,2024-11-30 03:32:00,96498.49000000,96503.49000000,96484.00000000,96484.01000000,5.55930000,2024-11-30 03:32:59.999,536429.81006530,1065,3.12923000,301933.90266670,0
